full_text
"@ragusmg @praneelraja Over hyped person!!! 

Modi &amp; Sonia &amp; Khujliwal prove

\Marketing is a viable career option for the unemployed youth of this nation.\"""""
This is the article by Luke Harding that even FBI's Peter Strzok thought was based on 'weird / seemingly incorrect' leaks from the CIA ('Agency'). US Congress has referred this matter to the Inspector General of the Intelligence Community. https://t.co/wFgfFjGiNA
"Transnational criminal organizations take advantage of the gaps in our legal framework, and make false promises to vulnerable populations to further their criminal enterprise.  

We are counting on #Congress to address these gaps. https://t.co/wd46RjYyMp"
"Congress &amp; the entire opposition had their opportunity to show their resolve after 26/11, but came thru as cowards &amp; whimps. Today they are yelling &amp; screaming bcoz PM Modi has taken the hard decision not once but twice. @republic #IndiaStrikesPakistan"
"News channels - Wah Modiji's Balakot airstrike was a masterstroke. Now he is getting more votes 👏 
Voters - Arey that means just like DeMon this was for votes not national security? 
BJP - wait, wait"
"AIPAC has spent $12.9 million over the last decade on luxury trips for members of Congress to visit Israel and listen to Israeli lawmakers and military give one side of the conflict with Palestine

In contrast there’s essentially no group providing travel to hear the other side."
"Samjhauta &amp; Malegaon were LeT attacks. Karkare actively worked for Digvijaya to paint them as Hindu Terror. Not just Sadhavi, he fixed MI's Col Purohit for cracking down LeT-Cong links. Digvijaya should be grilled for making Karkare an accidental martyr to implicate RSS further."
"Congress President @RahulGandhi joins Andhra Pradesh CM @ncbn at his day long hunger strike against the Central govt's false promises. 

#DharmaPorataDeeksha https://t.co/swtEh7HOhI"
There is a simple recipie to peace in our region. #Pakistan acts against Saeeds &amp; Azhars. #India acts against Modi and likes. These are the only two groups that want war.
"PM @narendramodi in the presence of @CMOTamilNadu, Deputy CM O. Panneerselvam, Sri S. Ramadoss of PMK &amp; @BJP4TamilNadu Leaders addressed a huge gathering of AIADMK, PMK &amp; BJP Karyakartas as well as Supporters at Kancheepuram.

#TNWelcomesModi https://t.co/tfmy31oUZj"
And no case is bigger than former CJI Rangnath Misra who was rewarded by Congress after he exonerated Pappu's papa in '84 pogrom
".@INcIndia Leaders and @RahulGandhi should apologise to the nation for insulting and devaluing the life of our brave soldiers.

#CongressInsultsIndia
https://t.co/X8fDrA524M"
"Paybacks will be hell!  But, if we only had a congress doing the job the Constitution requires.  If! https://t.co/N1RZhuvt5G"
"My vintage resale shop, Golden Trash, is having a sale for International Women’s Day!  

23% of our Congress is now women!! So we’re doing 23% off all purchases today! 

We’re gldntrsh on IG, go support a woman for women on this glorious day. https://t.co/HJYb9z5DfO"
"Haha! Likes of Gul Panag are still endorsing ‘good’ BJP candidates. 

Makes one wonder what will it take? Aisa cocoon to metamorphosis mein caterpillar bhi nahin bana paata hai."
#ShilpaShinde chose the Congress party to contest the elections because her father also belonged to it. https://t.co/0mIYI5stTv
@IndianExpress Wow. So finally Modi Concedes the defeat ? ...... Worst PM ever. !
"@capt_amarinder @BJP4India Sir @BJP4India has clear that, now is rajeev sane ? Is kamalnath sane? Is jagdish titler sane? Is congress for murdering raping kashmiri pandits sane ? Is sidhu sane for asking vote of muslim? I think the ideology of congress is sane, they hate hindus, only do vote bank politics."
"#OppnBreakup | Three big departures: Priyanka Chaturvedi after Tom Vadakkan and Alpesh Thakor. Here are their reasons-
https://t.co/Bb38dyzntV"
"Pm Modi ji awarded seoul peace price and a sum of 1.5 crore rupees... On spot he donated it for the cleaning of holy river Ganga.. This isn't the first time or the most amount which he has donated without a second thought... But it takes GUTS to do what he does.
#WhyModi"
"...👇👇👇...Another feather in Modi ji-led BJP Government's cap....The inauguration of \Ambulance Train\""  🚆 for Indian Army.....Inaugurated by DGMS.....👇👇👇......Sunil @g_ruchika @GraceAndGlow1 @ExSecular @Purnima80945688 @MousumiSpeaks @PoojaRBademi @VijalKhunti @Let_us_expre https://t.co/WdLmBz6Zb3"""
"Like what was NSA doing, Intelligence from J&amp;K police, 350Kg explosives, denial to airlift jawans by GOI, Modi &amp; Co filming, rallying &amp; sealing MP seats deals, no national mourning, politics over surgical strike 2.0 &amp; why didn't Modi bother about ur captivity by pak? 3/5 https://t.co/f9h0dy2ffj"
"See where the democracy of West
Bengal is standing.
TMC Party goons have attacked
Coochbehar BJP Candidate N,Pramanik on a live TV shows.
Still Opposition will say anything about democracy?
@SuPriyoBabul @TajinderBagga
@rishibagree @DrRizwanAhmed1
@MajorPoonia @sudhirchaudhary https://t.co/zvHdgJXBlZ"
"Dream Girl in her Dreamland🧚‍♀️:

“My Kshetra is soooo big(doesn’t know exactly how big)......I have done so much work here but don’t remember what right now......Modi ji ke Pehle kuch hua Hi Nahi”

I think helicopter she is flying in was also built by Modi

#LokSabhaElections2019 https://t.co/BwJ5Eynljr"
"Official Congress handles spreading old pic of Modi as yesterday's pic, yet not deleted it.

Fact checkers like Fault News deliberately ignore these. Gaali padne pe 2 din baad ek post karke neutral dikhne ki koshish karenge https://t.co/WLVEJ5iPfs"
"Running for Congress is hard for working class folks. My brothers in the struggle @alaw202, @IronStache, @murshedz  and a few others are doing something about it. 

https://t.co/VU6pfnGP2e"
Tune in to watch BJP National President Shri @AmitShah's interview repeat telecast. https://t.co/Y0ydNE1gOf
Hate for modi has transformed into hate for India... see this sad excuse of a human...calling a terrorist ... a teenager... and thus justifying his terrorism #Pulwama #PulwamaAttack #PulawamaTerrorAttack https://t.co/xRJhmIkgAO
I strongly condemn Modiji for making unethical behaviour ....unfounded Statement about our former prime minister Sri Rajivgandhi who was taken India to 21 st century with his modern vision..unlike Modiji ‘s idiotical decisions like demolition and flawful GST.Modi not fit for PM
"@sumitkashyapjha BJP made @kanhaiyakumar what he is today. Beneficiary not victim.

Otherwise he'd have ended up a low level reporter working for the likes of @thewire_in in some remote jungle.

That's usually what happens when you do a PhD in African studies. 😅😂🤓🤓

https://t.co/nZrETQqVJh"
"Who was running the Government- Modi or Anil Ambani? If it was Modi, how did Anil Ambani had access to official documents and how was he negotiating Offset Deal with French Government?"
"@BJP4India Upp 41520 ki election se pehle medical karwa do sir ,
Nahi to student ka power aap bhi dekhenge.
I am big supporter of BJP lekin ab to BJP ko vote nahi jayega.
 #JoiningNahiToVoteNahi"
"@ShrutiS94797914 @arunjaitley So if  UPA gave them loan it gave right to  BJP to give them red carpet exit from airport ? Why no action was taken against these people, and how can they all escape In shudh Hindi Modi G k Naak k neeche se."
@co_rapunzel4 @RepSteveChabot Who's tired of these OLD DEMENTED MEN IN CONGRESS? https://t.co/IdGH45pcx3
"Bury the Congress party 

OSD's accountant's log seized, 'loot from children's scheme? | India Upf... https://t.co/XLuZRidtzE via @YouTube"
#GoBackModi is fake one..this is d real letter..bt see how pappu marketing wrongly typed letter with d help of journalism..welcome modi..Bharath matha ki jai.. https://t.co/NGOjXUVCA5
"Do opposition really believe that questioning/criticizing NaMo and Defence forces on their action against Terrorist and Terroristan will bring any political gain to them??

If they had stood by govt they wud have lost nothing, but now ppl seems very enraged.

#AirforceVsDoubters"
"Yesterday, I discussed my legislative agenda and efforts on veterans issues in Congress with various VSO members. These inititatives include 18 measures that advocate for equal treatment for veterans who reside in PR and for better opportunities for all of our Nation’s veterans. https://t.co/3Zf2QpAbFR"
"#CongressMuktBharat
Our beloved PM Sri. @narendramodi ji is pride of nation and you corrupt dynast and fake Gandhi #Rahul_Ghandy don't deserve to be on stage with with a saint PM.

#Modi4NewIndia
#ModiUnstoppable
#ModiHaiToMumkinHai
#MeraBoothSabseMazboot
#MeraJawanSabseMajboot https://t.co/rTT3rqhnIM"
"Very #sad &amp; disheartening if true !!

Give the #Security #Forces their long due !!

#NFU 

@crpfindia @BSF_India @CISFHQrs
@ANI @narendramodi @PMOIndia
@HMOIndia @rajnathsingh @AmitShah @ITBP_official @NIA_India @abpnewstv @ZeeNews @ndtv @WIONews @aajtak
https://t.co/HzQCDSmGuk"
"Electoral bonds are absolutely illegal, They give undue advantage to Modi,which is against the principle of free&amp;fair election&amp; level playing field to all political parties."
"#Phase5
#HarBoothParModi
#VotingRound5
#BJPWinningAmethi
Just one of the reasons why Rahul Gandi did not dare show his face in #Amethi on voting day!👇
Development by an underdeveloped 50 yr old can be clearly seen!
@smritiirani is going to win Hands Down!
@AmitShah @Ramesh_BJP https://t.co/5t26eFeFfu"
"Sadhvi Pragya to be the BJP candidate from Bhopal Constituency to take on 'Hafiz Sahab', 'Osama Ji' fame Congress's Dickvijay Singh. Any error in the spelling is purely intentional."
"With all the NSA &amp; CIA Spying .. you'd think Congress &amp; CEO's would have been locked up years ago. One set of rules for the rulers, one set for the rest. https://t.co/IUSoTM8wqq"
"Dear BJP Supporters/NaMo Supporters, don't get complacent, remain grounded and stick to what we have been doing since last 2 months."
"@OpIndia_com It’s not illegal to praise Pakistan, it’s not illegal to malign our leader, it’s not illegal to threaten India’s prime minister with his life, it’s not illegal to slander Hindu gods, but police arrested techies at raga for calling modi. #MeinBhiChowkidar"
"PM Modi unveils Rs.75k crore PM-KISAN cash scheme for 12 crore farmers which allows Rs.6000 to each farmer in three installments annually n calls Congress loan waivers ‘sham' b'cos Congress thinks about farmers' welfare only at election time

https://t.co/hWS8JA2XJV"
Some glimpses from @narendramodi ji rally at Chandigarh #ModiInChandigarh #HarGharModi https://t.co/m50pDr8hLl
"Did Hameed Ali just call his Party All Peoples Congress 😂😂😂

#NigeriaDecides2019"
I said this last year. Saying it again:”Modi’s India is catching up with failed state Pakistan” https://t.co/Pg4cK1o09r
"This has been a busy week personally &amp; thank God for His strength! Let me be clear. Sheila Jackson Lee’s time is up. Many times we are misled thinking that some of the Rep. in Congress are God’s anointed &amp; sadly I was one of those.
Big difference in allowed &amp; anointed.

#USA"
"@RahulGandhi 
Respected Rahul Ji, some BJP workers in Madhya Pradesh are talking that if the BJP comes to power in the center, then the Congress government will come in the middle of the state. Hope you will not let this happen.@priyankagandhi
@INCIndia 

Rgds 
@Abhay5946"
"@Kevbo521 @AOC If his own congress did not support the 5.7 billion for a wall is because, obviously, it is not a national emergency. I would like to see when the next mass shooting happen and a democratic president declare a national emergency to enact arms control laws."
"#PrakashJavadekar speaks on BJP’s nationwide \Mera Parivar Bhajpa Parivar\"" campaign."
"@PakPMO @PTVNewsOfficial Cheap and selfish mentality of Modi is so destructive, not only for his nation but for the whole region and the world. 
Nuclear war between these two nations will destroy 90% of the world humans and also animals. 
Modi has gone totally INSANE."
#TNWelcomesModi Welcome Sir.
In this video Hans Raj Hans is beautifully expressing his admiration for Tahirul Qadri. Nowhere does it say he has embraced Islam. How is AAP being any different from Asif Khan who called Atishi a jew or BJP who called her a Christian? https://t.co/K6NXDa30hP
@C_S_Tweets Back to basics... Is The immediate need.  And stop bagging about begging Congress support.  Ppl did not support u for this foolishness. Fight alone.. all AAPtards will be with u. .@ArvindKejriwal.@AamAadmiParty.@AAPtimusPrimee.@DaaruBaazMehta . @Aam_Nationalist
"Truth here.  Congress MUST stand up and be professional. We can have different opinions on policy, on life - death - and everything in between. But the more we try shock tactics, yelling, how far can I go with a tweet, etc. just keep spiraling down.

#BeCourteous #BeProfessional https://t.co/hsnl65VuCK"
@ANI Kamal Nath is absolutely right. This is Sanghi and Saffronist UN's conspiracy to help Modi win elections. ECI must send a notice to all the nations for MCC violation.
"Congress President @RahulGandhi addresses the public and Congress workers at the end of his road show in Lucknow. 

#NayiUmeedNayaDesh https://t.co/Q7kSe4iUWA"
"@ANI Sir @narendramodi, just once tell the story of special everyday AI flight to London too carrying Nehru's love letters to Edwina.

Or how Nehru considered India his personal fiefdom and presented UNSC seat to China.

The Nehru-Gandhi lootera ecosystem will explode like a 🌋."
"23 Apr 1776
Congress resolves that an expedition should be undertaken against Detroit, recently taken by British.
#RevWar #TodayInHistory https://t.co/jArJ63C7GB"
"♦️GAYE GALLOPS ♦️ @gaye_gallops · 2h2 hours ago  

Pay attention folks!

This woman is LASHED for a Music Party!

This is Sharia Law

They never assimilate

They attempt to overthrow your culture, your Congress, your country!

Just look at... https://t.co/D630jhWqBZ"
"We heartily welcome the CHOWKIDAR of our Nation Sri NARENDRA MODI ji, Hon'ble Prime Minister of India, to Mangalore for the BJP VIJAY SANKALPA SAMAVESHA, to guide the State to march ahead with confidence in the ensuing LOK SABHA election.@narendramodi 
@BJP4Karnataka"
"Modi &amp; Shah sitting and Talking.

A guy comes up - inquires -what they were discussing?

Modi: Liberals &amp; Sunny Leone are leaving India because we are winning.

Guy: Why Sunny Leone?

Modi turns to Shah:See I told you nobody cares about Liberals 😂😂"
"Russia President Vladimir V. Putin called Prime Minister Narendra Modi over phone today and conveyed solidarity with India in the fight against terrorism

Follow special coverage on NDTV 24x7 and https://t.co/hMlRpgrUU6 https://t.co/tQWxFekAZb"
"This BJP government has been a big failure in providing jobs. 
#maibhiberojgar 
#MaiBhiBerozgar 
#SSCCGL2017"
"@rsprasad @BJP4India @BJP4Bihar @schaurasiabjp @narendramodi @nkishoreyadav @mangalpandeybjp @manishbjym01 @ZeeNewsHindi @News18Bihar @nityanandraibjp 😁😀🤣

Police and Lawer r ppl who #Misuse #BiasedLaw or force #womenempowerment for #FakeCases

#MensCommission / #NOTA
#Nota4MensRights
#RanjanGogoi
#CrimeHasNoGender https://t.co/lsGMNEcPBy"
"Someone please tell me how the Lenny &amp; Squiggy of Congress actually got elected.

It's time @RepSwalwell &amp; @RepAdamSchiff headed back to their storied Hollywood careers. Heck, they've even got true to life action figures! C'mon Duke Nuke 'Em &amp; SchiffForBrains - do us all a favor! https://t.co/GrdyIzaIlW"
"Aapke bare mei kya bolu Diii? Aap bhut achi ho ❤️ Whenever I'm deprived of Shivin whenever I miss them I know which account I have to visit ❤️  I don't know when we became such good friends but I really adore the bond we share 😘

I love you loads Didu ❤️😘 @KairaSneha https://t.co/qRlmGeOA2p"
"#PMRTalksToNRIs #NRI4Modi Modi govt mandated it for Central Govt enterprises to procure
at least 3% from women entrepreneurs belonging to MSMEs. This will help women
entrepreneurs in giving a boost to their enterprises. @PMuralidharRao @narendramodi"
In the afternoon participated in the progm of Bokakhat Block Congress Committee where as per call of APCC the Effigy of CM Sarbanada Sonowal and Excise Minister Parimal Suklabaidya were burnt demanding their resignation for recent hooch tragedy at #Golaghat and #Jorhat District. https://t.co/I8dYWwBsaY
"26th May 2014,
1 Dollar = 58.6 Rupees
Today,
1 Dollar = 69.38 Rupees

Bhakts, 
Dekha Modiji ka kamal, Rupee is going up!
NaMo is great!

PS: Where is @Swamy39 hiding? 

#BhaktBait https://t.co/xFDMk1IC8Z"
"@priyankagandhi List of cases against Robert Vadra in Land Grab scam as per wiki.

Though this is not against Priyanka Gandhi, we Indians have to know this information. 

Vote wisely India. 👇 https://t.co/uhXyUOJrFv"
@ThinkersPad @ModifiedSKP @INCIndia @narendramodi Inc is a bunch of confuse fellows. They argues air strike didn't happen. Ask for proofs. On the other side they take credit of purchasing Mirage 2000s.
"I don't believe that Cohen is repentant and I also don't care. I care if he tells the truth. He gave a selective narrative that played down long-term criminal networks, but mostly answered honestly. Now act, Congress! What matters is not Cohen's feelings but our country's fate."
"@INCIndia @RahulGandhi 5% #VAT in #Dubai

6% #GST in #Malaysia

7%#GST in #Singapore

10% #GST in #Australia

Andheri nagari chaupat Raja with a chaupat rani also 

28%#GST in #India thanks to mad Mohammed Bin Tughlaq #ArunJaitley @arunjaitley"
"Except Baba Ramdeo every Sadhu, or heads of shankarackarya pith are silent. Why don't they give a call to Hindus to vote for BJP. Just like the Mullahs do? https://t.co/tagVcSaxho"
"Nothing new in Modi’s speech in Parliament. Same old target and rhetoric. Opposition should not fall into his trap and should concentrate on real issues like unemployment, agrarian crisis etc. #ModiMahamilawatAttack"
"proud of what failing his mission, getting captured and sharing the intels??? these Indians desrve Modi https://t.co/vgiFLpY74E"
Bilkul kahani ghar ghar ki! But I don’t give up...keep posting in the family group about all the trash Modi keeps doling out https://t.co/3V5VFQJUzg
@AliSher_Bugti @BBugti @narendramodi @AdityaRajKaul @madhukishwar @RahmatullahN @tufailelif @AnupamPkher @republic @iamsrk Pakistan is laboratory of terrorism
"LIVE: PM Shri @narendramodi is addressing a public meeting in Bikaner, Rajasthan. #ModiJahanVikasWahan https://t.co/wcs2Z3TCCN"
This how abhi was torched and the hospital video shared is only to hide the brutality of pak Army. Do the mobs in pak carry high tech machine guns like bananas?? No its the army in civil dress--final Assault needed @narendramodi @dna https://t.co/5r0EsXIOkQ
"Every government, from your city council to your county to your state legislature to Congress, is a threat to your liberty. I swear, though, local governments are often a bigger threat to you than action taken by Congress. https://t.co/gHiZtnTeXz"
"From the immense love and support at the road show in support of Shri PC Thomas Ji at Kottayam, it is evident and the entire nation is standing strong with Modi Ji and want to see him as PM again. 
#IndiaWantsModiAgain https://t.co/OCoSf0wiCX"
"Thanks to Prime Minister Imran Khan. Indian Pilot will release by tomorrow. #SayNoToWar. Same culture, history and food should be in unity. Modi..shame on you."
@SaraCarterDC @RepJerryNadler @JennieSTaer Nadler wants to hold the AG in contempt of Congress for refusing to break the law...you can't make this up.
CNN Panel: Cohen Lied When He Told Congress He Never Wanted White House Job via @jeffcimmino @FreeBeacon https://t.co/6OlLGwWuQC
"#AvengePulwama | Siddhu was also a BJP MP, he was not an anti-national then?: Vivek Srivastava, Leader- CPI https://t.co/H9eBHAxkjh"
"@gtconway3d That makes the most sense. No matter the reason, @realDonaldTrump attempted to obstruct the investigation. Because the DOJ does not indict a sitting president, Congress needs to act next."
"Wonder why Sapna Choudhary is denying joining Congress, Tharoor seems nice guy."
"FY Year     Total vehicles Sold 
2014         1,84,23,223
2015         1,97,24,371
2016         2,04,68,971
2017         2,18,62,128
2018         2,49,72,788
2019         2,66,58,334

Another Congress Lie got busted https://t.co/wCM9PJR6Vj"
There is a strain and a stain of Progressivism that has run through the Republican Party since before the turn of the last century. It shows up in almost every vote in Congress. House and Senate.
"@CongressDahan @narendramodi @BJP4India @narendramodi @myogiadityanath      Hamaare #DeshboleModiPhirSe aur  Duniya bole #ModiHaiToMumkinHai sab kuch🙏 
 Rtd Commissioner &amp; Chairman of one of the largest political Parties in Surinam( West Indies), जै इन्दिरा लऋमन urges us all to vote for our Honourable PM Modiji 🙏"
"In the last 2 days-

A girl shouted a slogan against a BJP leader in Tamil Nadu. She was sent to 15 days in jail.

A cow hit a BJP leader in Gujarat and broke 3 of his ribs. Leader is in hospital. Cow roams free.

In #NewIndia, it is better to be a cow than a woman."
@jeremymstamper @disqus_sk_user @Moore_patriciat @kate_hawkins776 @steve_vladeck @realDonaldTrump The National Emergencies Act (NEA) of 1976 has provisions for checking a President’s declaration of an emergency. This includes passage of joint resolution by both chambers of Congress. Current interpretation is that if one chambers passes resolution the other must vote on it.
"During demonetisation, 80% of the currency changed and the people of the country heartily extended their support. After Pulwama attack, the govt would not have survived. But the country trusted Modi ji and showed patience: PM @narendramodi #PMModiOnTimesNow https://t.co/QPXXAr57ud"
"Obscured by media? ⁦@desaisantosh⁩ 

-The BJP has most of the major channels on its side.

-Several Digital platforms and Individuals Kunal Kamra, Dhruv Rathee Akash Banerjee &amp; Aisi Taisi Democracy provide a counterpoint to the mainstream media. 
 https://t.co/4KKpPLnv4o"
"AAP National Comvenor and Delhi CM @ArvindKejriwal will be in Punjab from today till the 17th of this month to campaiģn for AAP's 13 candidates 
#BattleOf2019 #battlefordelhi"
"BJP is a party of sex maniacs.

#MolesterGangBJP 

https://t.co/x5X75ZtkRu"
@alidupont @bluehazeyco @HondoResists @EveScottGarner @ommatid @illegitamatepr1 @DennisGMoriarty @johnnysaygo @StackhAllan @GonzoBaggins @shayzie_D @Jessie092859463 @magrock4 @Ldogls @ProudUSNVet1968 @kaysintBB @62WalterP @oldmanliver @SarahPounds7897 @ldog562 @TaggartRehnn @robmir47 @mason4922 @BarbaraNavarro @KevinWalsh222 @putinsgay @gtlang74 @LPeckerman @cranialrectal1 @TBrno11 @kellerslv @JeniZillOnley @Creativempathy3 @KurtisSims @kruzn4evr @ElusiveZazz @ToBeSafeNSound @gamergirl4611 @FeddiUp @BobA1959 @LMLoveExists @Uhuruhsiempre @RealAntHen @elizabe95915768 @RobHunyady @SassyMsViolet @KITTYBAYOUTSFAN @dominick1944 @shdbwriting @BansheeAutoPart He is notorious for not paying his debts. He makes people sue then settle for far less than he owes. And ALWAYS an NDA to hide the truth from the public about what a dishonest deadbeat pile of shit he is.
Muslim League extremists attack NDA Wayanad candidate Thushar Vellappally in Malappuram: https://t.co/6eF7Iycb4A
"@KiritSomaiya @BJP4India @narendramodi 
What abt sra scams of #Mumbai have you ever bother to take legal action against bogus builders"
"Arnab Goswami, India's controversial prime time news anchor. 
He is known for his aggressive behavior on stage and browbeating his opponents.
Video says \His loud journalism contributes to the India's majoritarian outlook which is being shaped by ruling Hindu nationalist BJP\"" https://t.co/1WarcVVVDX"""
#ThankYouPM @narendramodi 4 Securing Bharatvarsh by #TransformingIndia's Army which merely left with 2 days Fuel &amp; Ammunitions b4 26May2014 https://t.co/vPkZ8lN1Sg
@rangakidambee @PChidambaram_IN @INCIndia ERASE THIS IF YOU CAN ....😏 https://t.co/7rR8NTAtnb
"There is a large, populous and progressing world outside of our Hindi-Dilli dugout that doesn’t fear a ‘khichdi’ taking over if Modi doesn’t win. You can spend days in the south and east without hearing, 'But if not Modi, who?' : @ShekharGupta https://t.co/UUG3CGhZ1K"
Contempt of Congress https://t.co/Z2lhopb5PH
@bainjal I don’t know what’s wrong with the people of the country ! It’s was PM Modi who went uninvited to Pakistan out of love for Nawaz Sharif ! Dr.M.M.Singh always maintained that talks &amp; terror can’t go hand in hand &amp; never visited Pak in his tenure.
"If PM @narendramodi President @AmitShah @BJP4India &amp; @SushmaSwaraj  Wins this Election PM will be in the Elite group of World Leaders which in my opinion is Mr. Putin, Xi, Markel, Abbe, Natanyahu, MBS &amp; Nahayan &amp; India will be 4 Trillion Dollar Economy."
"What is Congress doing? Does Cong want to separate Kashmir from India?: Yudhvir Sethi, BJP

#NetaPakNexusSting https://t.co/2ZyaVzivzy"
"Darrell Issa just said Congress can’t just probe a citizens tax records because they wasn’t to, oversight is for matters pertaining to legislation, not because they want to nose into someone’s personal files."
#PMRTalksToNRIs #NRI4Modi  Modi govt's efforts to ensure a safety for woman have led to passage of rape laws having provision of death penalty for rape of a girl child under 12 years. The govt is standing firmly with nation's daughters. @PMuralidharRao
"@sunandavashisht CBN has been in AP politics over 40 years,he is seen divisive as soon as he moves away from BJP. yes, AP divided along caste lines like any other Indian state. \AP Youth do not have time for national interests\"" is highly absurd. Implies you are a traitor if you dont vote for BJP."""
"I am not sure what Greatest means or how a PM become great in India''s version. But all decisions made by Modi govt r for India's interest. No one as worthy or even half worthy as Modi is at present for sure.
My Vote for Modi. 🙏
#MainBhiChowkidar #PhirEkBaarModiSarkar #NamoAgain"
"Good to see US Secretary of State Pompeo taking tough on Russia. To prove his sincerity, he should submit to Congress the Magnitsky Act report with new Magnitsky sanctions, which was due in December 2018 and he is now five months late.  https://t.co/t2254iiGcu"
"1. PM @narendramodi ji no leader anywhere in the world showed such disdain towards his own core constituency as you did in order to win hearts of those who hate you. Come election 2019, you are forced to win back those you kicked away. Hope U won't repeat this blunder again"
"#Modi has not only divided #India along communal &amp; religious lines but also turned it into an intolerant fanatic society. 
As India continues to slide into extremism, actress #RakhiSawant being threatened for posing with #Pakistani flag for her role in movie #Dhara370 https://t.co/uMVs5MAK8V"
"Rashida Tlaib's father, mother &amp; brother were all questioned by the FBI after the 9/11 terror attacks &amp; her sister is on the no fly list.

How did this woman get into Congress? Oh yea, that's right, because not 1 republican ran against her! 

🤬

#WakeUpAmerica"
"@HikerDogDuo @AdamSchiff INVESTIGATE THE \TAX PAYER FUNDED\"" HUSH FUND, USED BY CONGRESS TO \""SILENCE\"" THEIR DIRTY DEEDS...WHERES THE OUT CRY ????"""
"BREAKING

UP CEO L Venkateshwarlu seeks report from GAUTAMBUDH NAGAR DM over the NaMo food packets. 

The administration requested me to downplay the story. I didn't. Democracy ka chowkidar, mein Patrakar 😎"
"@kapil_kausik Indians are celebrating very passing day now

If it continues for another 10 days. I am sure there will be internal roits in Pakistan
@GeneralBakshi @DrGPradhan @republic @AskAnshul @BJP4India @narendramodi @majorgauravarya @KapilMishra_IND @MinhazMerchant @TajinderBagga"
"Breaking from #Kashmir 
@FarooqAbdullah_ , @OmarAbdullah &amp; @MehboobaMufti spoke in one voice and said: \J&amp;K will automatically secede from Bharat if PM @narendramodi repealed #Article35A and #Article370 \""."
